0.6510379847748458   , 1.2041323825459396   , 2.469103217191436   , 3.2381792658462025   , 6.235537035643249   , 11.83171139179439
0.7748945057641468   , 1.490662089380135   , 2.773752521207799   , 3.2875374821193732   , 6.318831550144569   , 11.959366035187035
0.6510379847748458   , 1.2041323825459396   , 2.469103217191436   , 3.2344731331141774   , 6.233205459193333   , 11.829016163817558
0.7748945057641468   , 1.490662089380135   , 2.773752521207799   , 3.085293034036597   , 5.99831607764559   , 11.44619285417204
0.7030279401648492   , 1.3753393952520123   , 2.5572925393905077   , 2.898181301302688   , 5.709623984606076   , 11.011336085191175
1.1249863247174785   , 2.1040526098750876   , 4.063320695770737   , 3.022234455157311   , 5.893182131263429   , 11.271072948127232
0.6537614687143383   , 1.2388182077584926   , 2.444054890196904   , 3.293785502455483   , 6.33054949325407   , 11.974764635003755
0.6510379847748458   , 1.2041323825459396   , 2.469103217191436   , 3.2381792658462025   , 6.235537035643249   , 11.83171139179439
0.7748945057641468   , 1.490662089380135   , 2.773752521207799   , 3.2875374821193732   , 6.318831550144569   , 11.959366035187035
0.6510379847748458   , 1.2041323825459396   , 2.469103217191436   , 3.2344731331141774   , 6.233205459193333   , 11.829016163817558
0.7748945057641468   , 1.490662089380135   , 2.773752521207799   , 3.085293034036597   , 5.99831607764559   , 11.44619285417204
1.043443357123956   , 2.0286020637655184   , 3.831236567711567   , 2.5481953313169785   , 4.9086305716895975   , 9.331224761164503
1.7499810017367965   , 3.3854302409203805   , 6.566315526817119   , 1.3308604965518382   , 2.6630311591599125   , 5.348895625139615
1.0204976327688093   , 1.9073221042416533   , 3.83242842754491   , 2.437399802842659   , 4.763973245987598   , 9.28436311062512
1.3690214572446935   , 2.643286689105656   , 5.21478301179064   , 2.667108855751172   , 5.1679731893134   , 9.852989295336029
1.5026090832316708   , 2.8077315363720663   , 5.6231390150001985   , 3.141629793032353   , 5.979658441690818   , 11.270002364614388
2.9426592896855657   , 5.57834928513064   , 10.622179223004473   , 3.1812503354584796   , 6.105304653826577   , 11.56537175913553
2.210278237272524   , 4.341640564495814   , 8.320956903481013   , 2.6410042131054814   , 5.028990536334615   , 9.48135589876998
1.122180709782268   , 2.0741311899213537   , 4.095294499783082   , 3.3664299853382103   , 6.436778809747544   , 12.174437917218647
